"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000001","PUBLISHED","2000","EUR","","IRL","FMLE","79.0","79.02361","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","IRL","BTSX","76.4","76.41336","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","IRN","MLE","70.7","70.72992","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","IRN","FMLE","74.6","74.61162","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","IRN","BTSX","72.6","72.56416","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","IRQ","MLE","67.8","67.75845","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","IRQ","FMLE","72.8","72.79007","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","IRQ","BTSX","70.2","70.24248","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ISL","MLE","80.0","80.02026","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ISL","FMLE","83.3","83.33782","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ISL","BTSX","81.7","81.68404","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ISR","MLE","80.0","79.95578","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ISR","FMLE","83.8","83.79334","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ISR","BTSX","81.9","81.93443","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ITA","MLE","80.0","80.00161","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ITA","FMLE","84.3","84.25867","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","ITA","BTSX","82.2","82.20576","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","ITA","BTSX","83.0","82.97414","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","JAM","MLE","74.4","74.35626","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","JAM","FMLE","77.7","77.68497","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","JAM","BTSX","76.0","75.97828","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","JOR","MLE","77.0","77.02438","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","JOR","FMLE","78.8","78.78378","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","JPN","MLE","77.7","77.68712","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","JPN","FMLE","84.4","84.37168","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","JPN","BTSX","81.1","81.12236","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","KAZ","MLE","57.6","57.58092","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","KAZ","FMLE","69.2","69.15388","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","KAZ","BTSX","63.1","63.14555","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","KEN","MLE","59.2","59.23307","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","KEN","FMLE","63.1","63.07304","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","KEN","BTSX","61.2","61.17774","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","KGZ","MLE","65.2","65.20090","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","KGZ","FMLE","73.3","73.28658","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","KGZ","BTSX","69.2","69.17432","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","KGZ","BTSX","71.6","71.59398","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","KHM","MLE","66.2","66.19556","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","KHM","FMLE","71.9","71.88922","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","KHM","BTSX","69.2","69.17362","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","KIR","MLE","55.1","55.13306","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","KIR","FMLE","61.4","61.36722","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","KIR","BTSX","59.4","59.41902","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","KOR","MLE","80.3","80.32455","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","KOR","FMLE","86.1","86.08791","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","KOR","BTSX","83.3","83.30470","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","KWT","MLE","79.3","79.25072","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","KWT","FMLE","83.9","83.94704","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","LAO","MLE","56.3","56.27648","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","LAO","FMLE","60.6","60.60456","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","LAO","BTSX","58.4","58.40971","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","LBN","MLE","73.0","73.02654","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","LBN","FMLE","76.1","76.14052","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","LBN","BTSX","75.5","75.52657","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","LBR","MLE","60.1","60.07106","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","LBR","FMLE","61.3","61.32251","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","LBR","BTSX","60.7","60.70386","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","LBY","MLE","74.8","74.79205","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","LBY","FMLE","77.3","77.30268","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","LBY","BTSX","74.6","74.60217","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","LCA","MLE","71.8","71.82034","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","LCA","FMLE","78.5","78.52065","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","LCA","BTSX","75.0","75.00793","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","LKA","MLE","73.0","73.04675","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","LKA","FMLE","79.4","79.41230","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","LKA","FMLE","79.8","79.81407","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","LKA","BTSX","76.9","76.86693","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","LSO","MLE","47.7","47.66130","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","LSO","FMLE","54.2","54.23892","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","LSO","BTSX","50.7","50.74881","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","LTU","MLE","71.2","71.23470","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","LTU","BTSX","72.0","72.03902","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","LUX","MLE","75.1","75.14680","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","LUX","FMLE","81.1","81.11469","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","LUX","BTSX","78.2","78.23970","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","LVA","MLE","64.6","64.60622","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","LVA","FMLE","75.6","75.56256","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","LVA","BTSX","72.9","72.93502","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","MAR","MLE","71.1","71.06863","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","MAR","FMLE","72.3","72.26922","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","MAR","BTSX","71.6","71.59913","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","MDA","MLE","64.6","64.62362","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MDA","FMLE","75.0","75.04539","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MDA","BTSX","71.1","71.13158","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MDG","MLE","62.9","62.87302","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MDG","FMLE","65.5","65.50301","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MDG","BTSX","64.2","64.18649","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","MDV","MLE","77.6","77.56042","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","MDV","FMLE","80.8","80.76191","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","MDV","BTSX","79.6","79.59427","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","MEX","MLE","73.1","73.12539","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","MEX","FMLE","78.9","78.86271","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","MEX","BTSX","76.0","76.01043","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","MKD","MLE","72.8","72.84443","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","MKD","FMLE","73.5","73.47708","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","MKD","BTSX","71.1","71.10777","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MLI","MLE","52.6","52.60764","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MLI","FMLE","52.7","52.74541","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MLI","BTSX","52.6","52.63884","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","MLT","MLE","75.5","75.52700","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","MLT","FMLE","82.5","82.54498","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","MLT","BTSX","80.4","80.44850","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","MMR","MLE","61.6","61.62328","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","MMR","FMLE","67.9","67.87344","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","MMR","BTSX","64.8","64.78619","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","MNE","MLE","72.3","72.26621","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MNE","FMLE","77.7","77.72871","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MNE","BTSX","75.3","75.27178","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","MNG","MLE","63.4","63.44672","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","MNG","FMLE","72.1","72.13081","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","MNG","BTSX","67.6","67.61475","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MOZ","MLE","52.4","52.41692","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","MOZ","MLE","54.5","54.45667","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","MOZ","FMLE","61.7","61.73365","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","MOZ","BTSX","58.1","58.13618","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","MRT","MLE","68.1","68.08337","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","MRT","FMLE","68.7","68.73493","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","MRT","BTSX","68.4","68.37999","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MUS","FMLE","74.8","74.80077","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MUS","BTSX","71.2","71.17201","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MWI","MLE","44.0","43.96169","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MWI","FMLE","45.6","45.58632","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MWI","BTSX","44.7","44.72838","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","MYS","MLE","70.6","70.55416","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","MYS","MLE","72.2","72.24920","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","MYS","FMLE","76.5","76.51662","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","MYS","BTSX","74.3","74.25258","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","NAM","MLE","57.3","57.25439","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","NAM","FMLE","64.7","64.65546","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","NAM","BTSX","60.9","60.93765","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","NER","MLE","60.3","60.27560","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","NER","FMLE","62.9","62.86394","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","NER","BTSX","61.5","61.53951","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","NGA","MLE","59.6","59.59000","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","NGA","FMLE","62.8","62.79717","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","NGA","BTSX","61.2","61.15609","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","NIC","MLE","72.1","72.07236","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","NIC","FMLE","77.9","77.92856","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","NIC","BTSX","75.0","75.03769","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","NLD","MLE","80.4","80.39664","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","NLD","FMLE","83.1","83.14901","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","NLD","BTSX","81.8","81.79341","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","NOR","MLE","75.9","75.85964","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","NOR","FMLE","81.2","81.15433","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","NOR","BTSX","78.5","78.53192","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","NPL","MLE","63.9","63.86727","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","NPL","FMLE","66.6","66.57282","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","NPL","BTSX","65.3","65.25922","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","NZL","MLE","79.1","79.12289","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","NZL","FMLE","82.7","82.70528","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","NZL","BTSX","80.9","80.93715","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","OMN","MLE","69.0","68.97169","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","OMN","FMLE","72.5","72.54832","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","OMN","BTSX","70.4","70.36497","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","PAK","MLE","63.1","63.12226","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","PAK","FMLE","65.4","65.36355","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","PAK","BTSX","64.2","64.18282","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","PAN","MLE","76.2","76.16512","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","PAN","FMLE","81.4","81.38107","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","PAN","BTSX","79.3","79.29353","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","PER","MLE","78.5","78.45570","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","PER","FMLE","81.3","81.33572","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","PER","BTSX","79.9","79.89777","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","PHL","MLE","67.4","67.40279","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","PHL","FMLE","73.6","73.59611","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","PNG","MLE","61.1","61.12458","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","PNG","FMLE","65.6","65.56835","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","PNG","BTSX","63.3","63.28541","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","POL","MLE","69.5","69.50910","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","POL","FMLE","77.9","77.87715","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","POL","BTSX","73.7","73.70372","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","POL","BTSX","76.3","76.25071","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","PRK","MLE","66.9","66.92751","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","PRK","FMLE","73.1","73.09081","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","PRK","BTSX","70.2","70.18200","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","PRT","MLE","76.6","76.59469","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","PRT","FMLE","82.7","82.73711","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","PRT","BTSX","80.9","80.88557","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","PRY","MLE","72.8","72.82518","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","PRY","FMLE","78.6","78.60267","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","PRY","BTSX","75.6","75.56395","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","QAT","BTSX","71.3","71.29387","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","ROU","MLE","68.0","67.98226","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","ROU","FMLE","74.9","74.92255","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","ROU","BTSX","71.4","71.39459","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","RUS","MLE","59.0","59.01628","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","RUS","FMLE","72.3","72.25294","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","RUS","BTSX","68.8","68.76031","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","RWA","MLE","62.3","62.30572","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","RWA","FMLE","66.5","66.51296","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","RWA","BTSX","64.4","64.43977","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","SAU","MLE","70.4","70.39433","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","SAU","FMLE","73.7","73.67152","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SAU","BTSX","73.2","73.15216","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SDN","MLE","66.2","66.19466","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SDN","FMLE","69.7","69.70970","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","SDN","BTSX","67.9","67.93808","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SEN","MLE","65.5","65.46416","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SEN","FMLE","70.1","70.14394","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","SEN","BTSX","68.6","68.57918","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","SGP","MLE","81.0","81.04722","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","SGP","FMLE","85.5","85.45309","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","SGP","BTSX","83.2","83.22195","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","SLB","MLE","62.9","62.87004","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","SLB","BTSX","62.5","62.51012","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SLE","MLE","46.8","46.76562","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SLE","FMLE","50.7","50.73185","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","SLE","BTSX","48.7","48.72966","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","SLV","MLE","68.4","68.38980","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","SLV","FMLE","76.5","76.47576","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SLV","FMLE","78.0","78.04059","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","SLV","BTSX","74.5","74.50430","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","SOM","MLE","49.5","49.49140","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","SOM","FMLE","54.9","54.90852","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","SOM","BTSX","52.0","51.97965","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","SRB","MLE","71.6","71.63239","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SRB","FMLE","77.8","77.76003","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","SRB","BTSX","75.2","75.20887","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SSD","MLE","59.8","59.80157","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SSD","FMLE","64.3","64.29511","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","SSD","BTSX","62.0","61.98944","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","STP","MLE","68.0","68.04631","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","STP","FMLE","72.0","71.99387","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","STP","BTSX","70.4","70.41647","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","SUR","MLE","68.5","68.49753","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","SUR","FMLE","74.6","74.63403","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","SUR","BTSX","71.5","71.48003","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","SVK","MLE","74.8","74.84261","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","SVK","FMLE","77.4","77.43365","","","","",""
